,id,Track Name,date
598,5YzA563GXTuwQaRq24z1k5,Como Antes (feat. Wisin),2018-01-03
680,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,2018-01-04
790,3IkWmgGsXbsafrunwPojXO,From Now On,2018-01-04
796,5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),2018-01-04
812,1L3NV7VrCiuE8C5QlhdeQL,Filthy,2018-01-05
818,66kQ7wr4d2LwwSjr7HXcyr,All The Stars (with SZA),2018-01-05
850,5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),2018-01-05
908,4xKdh72z7sb51GRyHii3B6,Designer,2018-01-05
933,2iLGgm4O5Hia8aSfSzXS3H,If You Leave Me Now (feat. Boyz II Men),2018-01-05
992,689uBlyIufk2LUhAwjny4w,Nowadays (feat. Landon Cube),2018-01-05
1390,0GVuLQtPXFaL18ijEOqoAa,Tightrope,2018-01-07
1398,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,2018-01-07
1588,0taOCiup4HNG9LmbduVlJj,Rubbin Off The Paint,2018-01-08
1590,66y7x28jXOPrcmu3D5Zjh6,A Million Dreams (Reprise),2018-01-08
1748,1LXbv9jiTtdBdHadZ317Gt,Designer,2018-01-09
1791,6tvQzeCPwOytDlBYCIOY0n,Breathe,2018-01-09
1793,2EzRdhuoPyNJDlep7lnNf2,Dembow,2018-01-09
1798,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,2018-01-09
2053,2Tq2R8sRftNEqdgJK5HadO,My My My!,2018-01-11
2121,2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),2018-01-11
2200,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),2018-01-12
2203,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,2018-01-12
2229,3iq9nhbI8fcnNamxMft1uv,Real Friends,2018-01-12
2231,5HwnezK198pJCEj1l2Adjy,She Loves Control,2018-01-12
2256,1GO9vCm5Cra5uWGSWQ5mGK,In the Dark,2018-01-12
2257,4XLu3tTSZiPFVC9mmuR6Zp,All These Years,2018-01-12
2260,7sTtHHrD0zDpmzQzH3zegz,Consequences,2018-01-12
2271,5xi2SXmF3A5AIsuGXiUIZu,Inside Out,2018-01-12
2273,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,2018-01-12
2280,2gxqozTaq2NYylvS8jd57G,Into It,2018-01-12
2284,7IL3UOlcJ6nmcCMwpnlfcA,Something's Gotta Give,2018-01-12
2294,2vvdTrdryjsl8DmPIMDWZU,EL BAÑO,2018-01-12
2325,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12
2812,12SJpYZEdj4kzWZ8FPFg4Y,All The Stars (with SZA),2018-01-15
2901,6xy6jNeNTYwjnKTDzMyHw2,Zombie,2018-01-15
2945,1aLNpg2kKvUncflV8xE5AA,Linger,2018-01-15
2973,76DNqvSyzL9VCkhlnByqLf,La Modelo,2018-01-15
2993,0zl3PdjIl320fK0pxBGWNR,KEKE,2018-01-15
3075,0md12GKBGH8ZuLG2fTfGUz,Dreams,2018-01-16
3087,1eQuRtkMEPhf2DGzpBVTE6,Ode To My Family,2018-01-16
3481,7jqDzXJS0K0Re8uphYNit0,Sick Boy,2018-01-18
3589,3towKHKVOXCCcL1fHv6xFO,Capital Letters,2018-01-18
3653,4Z6YruMINNspGet1gQyYlK,Supplies,2018-01-19
3666,4vKltMFviBKMdhYu3FDLY0,Machika,2018-01-19
3694,0dLToDou8YHYJpQltj3Ijy,Cupido (feat. Quavo),2018-01-19
3695,3js3wKPw8VxBWtcXtwyUnA,Rockstar,2018-01-19
3710,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19
3720,5zZw8cn8WKoplKaeMPSvwi,The Good Side,2018-01-19
3744,0as7lPxkBPctZ7uVmchRNM,Miss You (with Major Lazer & Tory Lanez),2018-01-19
3752,4VVG3HBGaqSNZqIpmewIA6,Sciroppo (feat. DrefGold),2018-01-19
3760,0kHTkvGavvk2MjBTSUtOZx,Ricchi x Sempre,2018-01-19
3764,5Z0Mx6SeUAFA2rgZB9t1Nu,Serpenti A Sonagli,2018-01-19
3770,4oZhBLWGhtIyBckervj3sb,Uber,2018-01-19
3771,2j2fIJGh4PMdXt9ULI5Tlc,Dura,2018-01-19
3795,0W2dRTfCkaanZgRimFEMay,XNX,2018-01-19
3799,7amMgNDcObIDkIXv4xcvc2,Barking,2018-01-19
3801,2XW4DbS6NddZxRPm5rMCeY,God's Plan,2018-01-20
3813,3tvkzvUTF0yoq3pdBi81I0,Diplomatic Immunity,2018-01-20
3870,6MNGxu8MprKGkchUchkJsy,Machika,2018-01-20
3958,0AcHbiMs86CCgprvc7E1gs,i Shyne,2018-01-20
3977,2ri2wEE24Tm7fOJ7sGiz7P,Que Tiro Foi Esse,2018-01-20
3987,1nfyE13arjOuO54HH0zmqj,Esperándote,2018-01-20
3997,6csZYoffpZ7iuSw83x2zVy,Scooby Doo Papa!,2018-01-20
4007,5goGDc74vVREyN8al8CkPh,Diplomatic Immunity,2018-01-21
4187,6tHWl8ows5JOZq9Yfaqn3M,Mine,2018-01-21
4377,6HWGLValLZlHVPjbwEW4Kq,The Last Of The Real Ones,2018-01-22
4381,00TVmX9spquyg0UKuN57l3,HOLD ME TIGHT OR DON’T,2018-01-22
4388,3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),2018-01-22
4396,1p3IwVdURZOKKont78V3lg,Stay Frosty Royal Milk Tea,2018-01-22
4587,7rwX0O3RlxqqIjQM8evm5E,Solita,2018-01-23
4797,7HdZY9UJTylIiNcSDFyUDc,Miss You (with Major Lazer & Tory Lanez),2018-01-24
5013,1jr1BnpXymcf2i97mTR8tJ,Walk It Talk It,2018-01-26
5014,0wbnC9AUenxp613TYaJsGK,Narcos,2018-01-26
5016,2tek8UnoiJdkmpPMqa5KRQ,Stir Fry,2018-01-26
5019,4BHzHISX21PYwGXiBEUQ70,BBO (Bad Bitches Only),2018-01-26
5021,0egwbpNUagfbqFuqaPd6jt,Supastars,2018-01-26
5031,09ts3GnICqYEU5PkQCpJK3,Say Something,2018-01-26
5035,3g9Mi3kTzzmjBUXN7wnGjI,MotorSport,2018-01-26
5036,3kh6liHZ8IHHRFMHXNJ79Y,Higher We Go - Intro,2018-01-26
5039,2KokOIKdw4zZutDil85Ugh,White Sand,2018-01-26
5046,09IStsImFySgyp0pIQdqAc,The Middle,2018-01-26
5053,07W9fL0ee9LsqD9c3kNrdo,Notice Me,2018-01-26
5054,4Kw3CztmD15X1QGDnnHmLD,Auto Pilot,2018-01-26
5058,0G9rmRmQDFk9O2tzZLyRkc,Emoji A Chain,2018-01-26
5062,0KJEIWTEKMfBL2J7Sn3X5I,Gang Gang,2018-01-26
5063,35ffVv9x4mtzBh5rF1K9sP,CC,2018-01-26
5068,2rIY8S6doGY1SEZIh7siw1,Too Much Jewelry,2018-01-26
5083,0pdW4B6Sq4MMNz1sFtkR5G,Crown the Kings,2018-01-26
5102,3BvXHtUdGbfLOVxfRWn6NT,Too Playa,2018-01-26
5104,4Fj5G5b8MeCrCRDP5JDvpr,Beast,2018-01-26
5105,2nwp9gU9ZGyKRzMswpfc7k,Flooded,2018-01-26
5113,2LOkdHHNKdEx24cQELBaD8,Open It Up,2018-01-26
5122,4jB8tS25Afh6aXC5w2MbXQ,Movin' Too Fast,2018-01-26
5130,7K8krdGeSIvwDGw1WUqJuK,Cara Italia,2018-01-26
5137,2ludbmtPoyCPe2K08fAlFl,Helium (Sia vs. David Guetta & Afrojack),2018-01-26
5160,5UzUZULhZL8bW4BqI1ZNOF,Work Hard,2018-01-26
5162,3XAWpSxJMPeIwxXc5g9en1,Made Men,2018-01-26
5186,3Jo2cNQKU6Je7LVClYyJH9,Top Down On Da NAWF,2018-01-26
5615,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,2018-01-29
5631,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,2018-01-29
5633,4wFjTWCunQFKtukqrNijEt,MotorSport,2018-01-29
5661,3OnOomd79OjqSYHchCQ6ht,Notice Me,2018-01-29
5691,6RKkHI2fkmgZq7uQPPav8f,Gang Gang,2018-01-29
